# r f_numeric f_exact abs_error
0.35779457644985241 0.25017453199094453 0.25017594153132139 1.4095403768621395e-06
0.35885849464813518 0.25065162013786857 0.25065303466336925 1.4145255006758894e-06
0.35992293405566028 0.25112764353292155 0.25112906305332577 1.4195204042222187e-06
0.36098789625763728 0.25160260319908007 0.25160402772421037 1.4245251303002249e-06
0.36205338284379673 0.25207650015595123 0.25207792969567328 1.4295397220420725e-06
0.36311939540842203 0.25254933541977942 0.25255076998400189 1.4345642224689037e-06
0.36418593555035905 0.25302111000344285 0.25302254960211762 1.4395986747683942e-06
0.36525300487297768 0.25349182491642935 0.25349326955955143 1.4446431220727085e-06
0.36632060498424768 0.25396148116486222 0.25396293086247007 1.449697607847078e-06
0.36738873749668216 0.25443007975146803 0.25443153451364353 1.454762175501223e-06
0.36845740402741961 0.25489762167560509 0.25489908151247354 1.4598368684448637e-06
0.3695266061981774 0.25536410793323572 0.25536557285496608 1.4649217303652762e-06
0.37059634563529881 0.25582953951693932 0.25583100953374427 1.4700168049497364e-06
0.37166662396973155 0.25629391741589558 0.25629539253803146 1.4751221358855204e-06
0.37273744283707216 0.25675724261589633 0.25675872285366336 1.4802377670264377e-06
0.37380880387753612 0.2572195160993252 0.25722100146306759 1.4853637423928312e-06
0.37488070873599377 0.25768073884516579 0.2576822293452718 1.4905001060050438e-06
0.37595315906198379 0.25814091182900012 0.25814240747590206 1.4956469019389296e-06
0.37702615650969673 0.25860003602299403 0.25860153682716841 1.5008041743813649e-06
0.37809970273802523 0.25905811239591153 0.25905961836787922 1.5059719676857597e-06
0.37917379941051838 0.25951514191308778 0.25951665306341404 1.5111503262610348e-06
0.38024844819545822 0.25997112553645446 0.25997264187574909 1.5163392946271337e-06
0.38132365076581554 0.26042606422451364 0.26042758576343089 1.5215389172484883e-06
0.38239940879928419 0.26087995893234489 0.26088148568158381 1.5267492389225978e-06
0.38347572397829033 0.26133281061160207 0.26133434258190635 1.5319703042804278e-06
0.38455259798998637 0.26178462021050325 0.26178615741266154 1.5372021582860107e-06
0.38563003252628425 0.26223538867383767 0.2622369311186834 1.5424448457368456e-06
0.38670802928384651 0.26268511694295449 0.26268666464136642 1.5476984119300319e-06
0.38778658996409349 0.2631338059557588 0.26313535891866052 1.5529629017185798e-06
0.38886571627324418 0.26358145664672122 0.26358301488508168 1.5582383604550998e-06
0.38994540992227356 0.26402806994685291 0.2640296334716864 1.5635248334922025e-06
0.39102567262696247 0.26447364678371926 0.26447521560608539 1.5688223661269873e-06
0.39210650610790726 0.26491818808143652 0.26491976221244057 1.5741310040451317e-06
0.39318791209050896 0.26536169476066018 0.26536327421145289 1.5794507927102686e-06
0.39426989230498782 0.26580416773858379 0.26580575252036165 1.5847817778635864e-06
0.39535244848640771 0.26624560792894181 0.26624719805294716 1.5901240053572963e-06
0.39643558237468224 0.26668601624200489 0.26668761171952593 1.595477521043609e-06
0.3975192957145382 0.26712539358455806 0.26712699442692894 1.6008423708857578e-06
0.39860359025560799 0.26756374085993101 0.26756534707853208 1.6062186010690205e-06
0.39968846775236738 0.26800105896796589 0.26800267057422367 1.6116062577786749e-06
0.40077392996417321 0.26843734880502546 0.26843896581041266 1.617005387199999e-06
0.40185997865527434 0.26887261126399042 0.26887423368002622 1.6224160357958262e-06
0.40294661559481304 0.26930684723425313 0.26930847507250316 1.6278382500289901e-06
0.40403384255684943 0.2697400576017201 0.26974169087379657 1.6332720764733466e-06
0.40512166132034999 0.27017224324880063 0.27017388196636255 1.6387175619247962e-06
0.40621007366921419 0.27060340505441033 0.27060504922916345 1.6441747531237283e-06
0.4072990813922614 0.27103354389395906 0.27103519353765604 1.6496436969770656e-06
0.4083886862832552 0.2714626606393537 0.2714643157637941 1.6551244403917309e-06
0.40947889014092265 0.27189075615899871 0.27189241677602932 1.6606170306077139e-06
0.41056969476893984 0.27231783131778359 0.27231949743929834 1.6661215147539821e-06
0.41166110197595945 0.27274388697708696 0.27274555861502708 1.6716379401260362e-06
0.41275311357562439 0.27316892399477488 0.27317060116112901 1.6771663541303994e-06
0.41384573138653891 0.27359294322518285 0.27359462593198725 1.6827068043956395e-06
0.41493895723233171 0.27401594551913361 0.27401763377847205 1.6882593384393019e-06
0.41603279294161372 0.27443793172391384 0.27443962554791779 1.6938240039454655e-06
0.41712724034803006 0.27485890268328772 0.27486060208413665 1.6994008489312762e-06
0.41822230129024318 0.27527885923748352 0.2752805642274046 1.7049899210808128e-06
0.41931797761194128 0.27569780222319012 0.27569951281445876 1.7105912686332658e-06
0.42041427116185326 0.27611573247355625 0.27611744867849591 1.7162049396612922e-06
0.42151118379375174 0.2765326508181849 0.27653437264916736 1.7218309824595934e-06
0.42260871736647659 0.27694855808313568 0.27695028555258111 1.7274694454338935e-06
0.42370687374394156 0.27736345509092064 0.27736518821129758 1.733120376934405e-06
0.42480565479510862 0.27777734266048809 0.27777908144431379 1.7387838256999189e-06
0.42590506239405734 0.27819022160724222 0.27819196606708257 1.7444598403582035e-06
0.42700509841994766 0.27860209274302244 0.2786038428914922 1.7501484697590719e-06
0.42810576475702872 0.27901295687610034 0.27901471272586315 1.7558497628078484e-06
0.4292070632946553 0.27942281481117942 0.27942457637494794 1.7615637685208796e-06
0.4303089959273268 0.27983166734940301 0.27983343463993904 1.7672905360255342e-06
0.43141156455465396 0.28023951528833552 0.28024128831845019 1.7730301146712257e-06
0.43251477108138991 0.28064635942196764 0.28064813820452134 1.7787825536963453e-06
0.43361861741740904 0.28105220054070207 0.2810539850886048 1.7845479027278621e-06
0.43472310547774984 0.28145703943136313 0.2814588297575743 1.7903262111707008e-06
0.43582823718262764 0.28186087687719497 0.28186267299472395 1.7961175289848974e-06
0.4369340144574122 0.28226371365784708 0.28226551557975293 1.8019219058529323e-06
0.43804043923264313 0.28266555054937387 0.2826673582887656 1.8077393917348417e-06
0.43914751344405922 0.28306638832423886 0.28306820189427562 1.813570036757195e-06
0.44025523903257457 0.28346622775130009 0.28346804716519108 1.8194138909910507e-06
0.44136361794431728 0.28386506959581781 0.28386689486682259 1.8252710047850229e-06
0.44247265213062165 0.28426291461944558 0.28426474576087413 1.831141428543237e-06
0.44358234354805864 0.28465976358023504 0.28466160060544787 1.8370252128363518e-06
0.44469269415840151 0.28505561723261763 0.28505746015502592 1.8429224082905371e-06
0.44580370592866569 0.28545047632741272 0.28545232516047842 1.8488330656984964e-06
0.44691538083110588 0.28584434161182065 0.28584619636905656 1.8547572359084441e-06
0.44802772084321796 0.28623721382941753 0.28623907452438746 1.8606949699351283e-06
0.44914072794777699 0.28662909372016249 0.28663096036648139 1.8666463189043192e-06
0.45025440413282797 0.2870199820203887 0.28702185463172292 1.8726113342193429e-06
0.45136875139167887 0.28740987946279495 0.28741175805286201 1.8785900670614808e-06
0.45248377172292076 0.28779878677644694 0.28780067135901594 1.8845825690005924e-06
0.45359946713043431 0.28818670468677365 0.28818859527566532 1.8905888916620484e-06
0.4547158396234009 0.28857363391556551 0.28857553052465235 1.8966090868377528e-06
0.4558328912163111 0.2889595751809716 0.28896147782417797 1.9026432063751209e-06
0.45695062392896663 0.28934452919749465 0.28934643788879683 1.9086913021770791e-06
0.45806903978651137 0.28972849667599593 0.28973041142942241 1.9147534264796207e-06
0.4591881408193923 0.29011147832367623 0.29011339915330775 1.920829631518739e-06
0.46030792906340595 0.29049347484408627 0.29049540176405592 1.9269199696414496e-06
0.4614284065596907 0.29087448693711848 0.29087641996161195 1.933024493472324e-06
0.46254957535474117 0.29125451529900637 0.29125645444226184 1.9391432554693999e-06
0.46367143750042278 0.29163356062232387 0.2916355058986323 1.9452763084237823e-06
0.4647939950539719 0.29201162359597999 0.29201357501968533 1.9514237053486205e-06
0.46591725007799623 0.29238870490521351 0.29239066249071266 1.9575854991460417e-06
0.46704120464048826 0.2927648052315921 0.29276676899333509 1.9637617429957288e-06
0.46816586081484507 0.29313992525301358 0.29314189520550377 1.9699524901883869e-06
0.46929122067984486 0.29351406564369287 0.29351604180148705 1.9761577941812547e-06
0.47041728631970026 0.29388722707417431 0.29388920945188274 1.9823777084315708e-06
0.47154405982402259 0.29425941021131469 0.29426139882360136 1.9886122866741296e-06
0.47267154328785621 0.29463061571828925 0.294632610579872 1.9948615827547478e-06
0.4737997388116828 0.29500084425458811 0.29500284538023869 2.0011256505747532e-06
0.47492864850140243 0.29537009647600476 0.29537210388054896 2.0074045442020072e-06
0.47605827446839177 0.29573837303465006 0.29574038673296793 2.0136983178709045e-06
0.47718861882946562 0.29610567457893477 0.2961076945859607 2.0200070259268621e-06
0.47831968370691386 0.2964720017535763 0.29647402808429923 2.0263307229373417e-06
0.47945147122848453 0.29683735519958848 0.2968393878690519 2.0326694634142939e-06
0.48058398352743342 0.29720173555429247 0.29720377457759461 2.0390233021472248e-06
0.48171722274245327 0.29756514345128909 0.29756718884358313 2.0453922940366631e-06
0.48285119101777502 0.29792757952048665 0.2979296312969808 2.0517764941496708e-06
0.48398589050313034 0.29828904438808385 0.29829110256404151 2.0581759576643321e-06
0.48512132335373631 0.29864953867656019 0.29865160326730011 2.064590739925265e-06
0.486257491730335 0.29900906300468399 0.29901113402558033 2.0710208963325982e-06
0.48739439779920463 0.2993676179875111 0.29936969545399367 2.0774664825640166e-06
0.48853204373215842 0.29972520423637977 0.29972728816393407 2.0839275542972047e-06
0.4896704317065218 0.30008182235889896 0.30008391276306645 2.090404167487403e-06
0.49080956390519953 0.30043747295896489 0.30043956985534298 2.096896378089852e-06
0.49194944251664657 0.30079215663674724 0.30079426004098964 2.1034042423928589e-06
0.49309006973488267 0.30114587398868925 0.30114798391650577 2.1099278165181978e-06
0.4942314477594919 0.30149862560750301 0.30150074207466004 2.1164671570317317e-06
0.49537357879565885 0.30185041208217633 0.301852535104497 2.1230223206658572e-06
0.49651646505412683 0.30220123399795551 0.30220336359131955 2.1295933640419484e-06
0.49766010875123939 0.30255109193635371 0.30255322811669783 2.1361803441144467e-06
0.49880451210895782 0.30289998647515204 0.30290212925846993 2.1427833178933042e-06
0.49994967735484452 0.3032479181883902 0.30325006759073281 2.149402342610518e-06
0.50109560672209286 0.30359488764637127 0.30359704368384682 2.156037475553596e-06
0.50224230244950419 0.30394089541565061 0.30394305810442496 2.1626887743431134e-06
0.50338976678151559 0.3042859420590403 0.30428811141533685 2.1693562965441338e-06
0.50453800196823151 0.30463002813561429 0.30463220417571429 2.1760400999992768e-06
0.50568701026536755 0.30497315420068766 0.30497533694093026 2.1827402426066733e-06
0.50683679393432701 0.3053153208058354 0.30531751026261789 2.1894567824864986e-06
0.50798735524216865 0.30565652849887887 0.3056587246886569 2.1961897780364836e-06
0.50913869646160348 0.30599677782388107 0.30599898076316862 2.2029392875433373e-06
0.51029081987106462 0.30633606932116325 0.30633827902653277 2.2097053695158131e-06
0.51144372775466163 0.30667440352728759 0.30667662001537033 2.21648808274022e-06
0.51259742240217021 0.3070117809750505 0.30701400426253667 2.2232874861694008e-06
0.51375190610911747 0.30734820219350373 0.30735043229714243 2.2301036387006867e-06
0.51490718117670276 0.30768366770792765 0.30768590464452727 2.2369365996199875e-06
0.51606324991188102 0.30801817803985176 0.30802042182628003 2.2437864282687237e-06
0.51722011462730266 0.30835173370703367 0.30835398436021788 2.2506531842103605e-06
0.51837777764138326 0.30868433522347566 0.30868659276040261 2.2575369269528522e-06
0.5195362412782647 0.30901598309940992 0.30901824753712637 2.2644377164482421e-06
0.52069550786785435 0.30934667784130632 0.30934894919691897 2.2713556126485734e-06
0.5218555797458293 0.30967641995187012 0.30967869824254585 2.2782906757279342e-06
0.52301645925361584 0.31000520993003267 0.31000749517299858 2.2852429659159235e-06
0.52417814873842494 0.31033304827095831 0.31033534048350209 2.2922125437752072e-06
0.52534065055325829 0.31065993546604254 0.31066223466551252 2.2991994699794738e-06
0.5265039670569055 0.31098587200290817 0.31098817820671337 2.3062038052024114e-06
0.52766810061396485 0.31131085836540762 0.31131317159101807 2.3132256104507753e-06
0.52883305359483557 0.31163489503361785 0.31163721529856481 2.3202649469533654e-06
0.52999882837575552 0.3119579824838476 0.31196030980572353 2.3273218759389813e-06
0.53116542733879146 0.31228012118863141 0.31228245558509027 2.3343964588584676e-06
0.53233285287181864 0.31260131161672117 0.31260365310547861 2.3414887574402243e-06
0.53350110736859324 0.31292155423310292 0.31292390283193622 2.3485988333016294e-06
0.53467019322868614 0.31324084949897574 0.3132432052257243 2.3557267485596611e-06
0.53584011285755795 0.31355919787176934 0.31356156074433467 2.3628725653312976e-06
0.53701086866653158 0.31387659980513366 0.31387896984147962 2.3700363459555618e-06
0.53818246307282103 0.31419305574894391 0.31419543296709679 2.3772181528824987e-06
0.53935489849950913 0.31450856614929162 0.31451095056734041 2.3844180487841982e-06
0.54052817737558867 0.31482313144849311 0.31482552308458955 2.3916360964437722e-06
0.54170230213594206 0.3151367520850813 0.31513915095744022 2.3988723589218885e-06
0.5428772752213975 0.31544942849381791 0.31545183462071724 2.4061268993347262e-06
0.54405309907868693 0.31576116110567976 0.31576357450546089 2.4133997811315311e-06
0.54522977616047286 0.31607195034786323 0.31607437103893099 2.420691067761549e-06
0.5464073089253596 0.3163817966437848 0.31638422464460775 2.4280008229515815e-06
0.54758569983792327 0.31669070041308633 0.31669313574219693 2.4353291105949637e-06
0.54876495136867653 0.31699866207162347 0.31700110474761817 2.442675994696053e-06
0.54994506599412518 0.31730568203147785 0.31730813207301745 2.4500415395922737e-06
0.55112604619672345 0.31761176070094327 0.31761421812675283 2.4574258095655388e-06
0.55230789446494077 0.31791689848454052 0.31791936331340998 2.4648288694528731e-06
0.55349061329322891 0.31822109578300684 0.31822356803379059 2.4722507837582341e-06
0.55467420518204724 0.31852435299329995 0.3185268326849176 2.4796916176517136e-06
0.5558586726378818 0.31882667050860086 0.318829157660037 2.4871514361368696e-06
0.55704401817323601 0.31912804871830935 0.31913054334861402 2.4946303046613494e-06
0.55823024430667978 0.31942848800805423 0.31943099013634285 2.5021282886172891e-06
0.55941735356278111 0.31972798875967395 0.31973049840512774 2.5096454537854029e-06
0.56060534847219456 0.32002655135123714 0.32002906853310314 2.5171818660019163e-06
0.56179423157164243 0.32032417615703557 0.320326700894627 2.5247375914361214e-06
0.56298400540392246 0.32062086354758423 0.32062339586028044 2.5323126962017994e-06
0.56417467251790965 0.32091661388962006 0.32091915379686697 2.5399072469123318e-06
0.56536623546858156 0.3212114275461061 0.32121397506741611 2.5475213100145666e-06
0.56655869681701099 0.32150530487622808 0.32150786003118065 2.5551549525659745e-06
0.56775205913040705 0.32179824623540271 0.321800809043644 2.5628082412909592e-06
0.56894632498209596 0.32209025197527108 0.32209282245651477 2.5704812436910807e-06
0.57014149695154892 0.32238132244370404 0.32238390061773098 2.5781740269348319e-06
0.57133757762438442 0.32267145798480085 0.32267404387145954 2.5858866586903062e-06
0.5725345695923838 0.32296065893889148 0.32296325255809827 2.5936192067921304e-06
0.57373247545348161 0.32324892564253266 0.32325152701427196 2.601371739296976e-06
0.57493129781181518 0.32353625842851841 0.32353886757284256 2.6091443241504919e-06
0.57613103927770404 0.32382265762587348 0.32382527456290339 2.6169370299089501e-06
0.57733170246768684 0.32410812355986063 0.32411074830978576 2.6247499251286222e-06
0.57853329000450082 0.32439265655197452 0.32439528913505294 2.6325830784212911e-06
0.57973580451712148 0.32467625691994961 0.32467889735650862 2.6404365590093626e-06
0.58093924864075563 0.3249589249777573 0.3249615732881932 2.6483104358931975e-06
0.58214362501686412 0.32524066103560983 0.3252433172403883 2.6562047784617349e-06
0.58334893629318263 0.32552146539996396 0.32552412951962023 2.6641196562704472e-06
0.58455518512369653 0.32580133837351383 0.32580401042865292 2.6720551390968517e-06
0.58576237416868493 0.32608028025520019 0.32608296026649719 2.680011296996021e-06
0.58697050609473134 0.3263582913402116 0.32636097932841157 2.687988199967517e-06
0.58817958357473576 0.32663537191998598 0.32663806790590461 2.695985918621524e-06
0.58938960928789841 0.32691152228220605 0.32691422628672945 2.7040045234016929e-06
0.59060058591977449 0.32718674271081066 0.32718945475489586 2.7120440851957639e-06
0.59181251616224728 0.32746103348598776 0.3274637535906626 2.7201046748359659e-06
0.59302540271356874 0.3277343948841826 0.32773712307054637 2.7281863637651504e-06
0.59423924827837005 0.32800682717809926 0.32800956346732246 2.7362892232041247e-06
0.59545405556765763 0.32827833063669881 0.32828107505002374 2.7444133249288072e-06
0.59666982729885021 0.32854890552520677 0.32855165808394743 2.7525587406596053e-06
0.59788656619576352 0.3288185521051088 0.3288213128306513 2.7607255425055044e-06
0.59910427498864316 0.32908727063415744 0.32909003954796023 2.7689138027975346e-06
0.60032295641417188 0.32935506136637288 0.32935783848996675 2.777123593866726e-06
0.60154261321549762 0.32962192455204831 0.32962470990703685 2.785354988543709e-06
0.60276324814220872 0.32988786043774398 0.3298906540458037 2.7936080597146251e-06
0.60398486395039785 0.33015286926630055 0.33015567114918098 2.8018828804321494e-06
0.60520746340263343 0.33041695127683207 0.33041976145635615 2.8101795240820238e-06
0.60643104926800462 0.33068010670473541 0.33068292520279963 2.8184980642165236e-06
0.60765562432211462 0.33094233578168808 0.33094516262026275 2.8268385746654801e-06
0.60888119134710939 0.33120363873565406 0.33120647393678349 2.8352011294252577e-06
0.61010775313168641 0.33146401579088502 0.33146685937668763 2.8435858026032435e-06
0.61133531247109052 0.33172346716791928 0.33172631916058798 2.8519926686954022e-06
0.61256387216717445 0.33198199308359394 0.33198485350539642 2.8604218024752548e-06
0.61379343502836281 0.33223959375103718 0.33224246262431589 2.8688732787163218e-06
0.61502400386970735 0.33249626937967935 0.33249914672685194 2.8773471725807021e-06
0.61625558151288173 0.33275202017525174 0.33275490601881108 2.8858435593415166e-06
0.61748817078619989 0.33300684633978994 0.3330097407023046 2.8943625146604646e-06
0.61872177452463162 0.33326074807163708 0.33326365097575134 2.9029041142547563e-06
0.61995639556983273 0.3335137255654495 0.33351663703388368 2.9114684341746688e-06
0.62119203677012813 0.33376577901219351 0.33376869906774415 2.9200555506370129e-06
0.62242870098056458 0.33401690859915573 0.33401983726469592 2.9286655401916661e-06
0.62366639106289989 0.3342671145099409 0.3342700518084204 2.9372984794995283e-06
0.62490510988564185 0.33451639692447965 0.33451934287892521 2.9459544455545661e-06
0.62614486032404137 0.33476475601902717 0.33476771065254268 2.9546335155172798e-06
0.62738564526012242 0.3350121919661691 0.33501515530193582 2.9633357667147031e-06
0.62862746758270638 0.33525870493482635 0.33526167699610332 2.97206127697347e-06
0.62987033018742244 0.33550429509025737 0.33550727590038126 2.9808101238981699e-06
0.63111423597672289 0.33574896259406095 0.33575195217644699 2.9895823860370818e-06
0.63235918785989609 0.33599270760417926 0.33599570598232059 2.9983781413278621e-06
0.63360518875310001 0.33623553027490416 0.33623853747237276 3.0071974685963454e-06
0.63485224157935771 0.33647743075687675 0.33648044679732336 3.0160404466128554e-06
0.63610034926859582 0.33671840919709478 0.33672143410424926 3.0249071544807826e-06
0.63734951475764279 0.33695846573891275 0.33696149953658427 3.0337976715255621e-06
0.63859974099027772 0.33719760052205139 0.33720064323412874 3.0427120773501848e-06
0.63985103091722717 0.33743581368259734 0.33743886533304901 3.0516504516686638e-06
0.6411033874961809 0.33767310535300638 0.33767616596588096 3.0606128745835903e-06
0.64235681369183073 0.33790947566211105 0.33791254526153741 3.0695994263640891e-06
0.64361131247586767 0.33814492473512059 0.33814800334530826 3.0786101876678629e-06
0.6448668868270101 0.33837945269362646 0.33838254033886567 3.0876452392081255e-06
0.64612353973102077 0.33861305965560601 0.33861615636026809 3.0967046620866689e-06
0.64738127418075442 0.33884574573543158 0.3388488515239691 3.1057885375163075e-06
0.64864009317613514 0.33907751104386685 0.33908062594081395 3.1148969470984333e-06
0.64989999972420265 0.33930835568807566 0.33931147971804826 3.1240299726009724e-06
0.65116099683912221 0.33953827977162448 0.33954141295932072 3.1331876962359395e-06
0.65242308754221467 0.33976728339448825 0.33977042576468841 3.1423702001598386e-06
0.65368627486197761 0.3399953666530548 0.33999851823062177 3.1515775669732626e-06
0.65495056183409961 0.34022252964012778 0.34022569045000733 3.1608098795543604e-06
0.6562159515014736 0.34044877244492988 0.34045194251215077 3.1700672208923031e-06
0.65748244691424307 0.34067409515311142 0.34067727450278579 3.1793496743648397e-06
0.65875005112980745 0.34089849784675197 0.34090168650407571 3.1886573237382976e-06
0.66001876721284336 0.34112198060436477 0.34112517859461744 3.1979902526679815e-06
0.66128859823533082 0.34134454350090193 0.3413477508494473 3.207348545364308e-06
0.66255954727657296 0.34156618660775862 0.34156940334004482 3.2167322862042269e-06
0.66383161742324304 0.34178690999278172 0.34179013613434167 3.2261415599532661e-06
0.66510481176936631 0.34200671372026747 0.3420099492967188 3.2355764513214424e-06
0.6663791334163699 0.34222559785097084 0.34222884288801647 3.2450370456293953e-06
0.66765458547310297 0.34244356244210955 0.34244681696553797 3.2545234284198088e-06
0.66893117105586375 0.34266060754736954 0.34266387158305484 3.2640356852908781e-06
0.6702088932884015 0.34287673321690604 0.34288000679080832 3.2735739022848875e-06
0.67148775530198102 0.34309193949735511 0.34309522263552089 3.2831381657771885e-06
0.67276776023536777 0.34330622643183212 0.34330951916039421 3.2927285620876212e-06
0.67404891123487753 0.34351959405994054 0.34352289640511879 3.3023451782576707e-06
0.67533121145438257 0.34373204241777405 0.34373535440587533 3.311988101273311e-06
0.67661466405535831 0.34394357153792504 0.34394689319534361 3.3216574185646053e-06
0.67789927220690749 0.34415418144948928 0.3441575128027069 3.3313532176171279e-06
0.67918503908576133 0.34436387217806697 0.3443672132536536 3.3410755866380981e-06
0.68047196787631548 0.34457264374576951 0.34457599457038318 3.3508246136682018e-06
0.68176006177068293 0.34478049617122908 0.34478385677161633 3.3606003872477253e-06
0.68304932396869489 0.34498742946959937 0.34499079987259551 3.3704029961389992e-06
0.68433975767793898 0.34519344365256271 0.3451968238850921 3.3802325293819102e-06
0.68563136611376352 0.34539853872833171 0.34540192881740805 3.3900890763494118e-06
0.68692415249934047 0.34560271470166004 0.34560611467438668 3.3999727266365021e-06
0.68821812006566396 0.3458059715738433 0.34580938145741347 3.409883570171246e-06
0.68951327205161828 0.3460083093427303 0.34601172916442757 3.4198216972702866e-06
0.69080961170394717 0.34620972800271943 0.34621315778991779 3.4297871983612893e-06
0.69210714227732406 0.34641022754477041 0.34641366732493456 3.4397801641494752e-06
0.69340586703435703 0.34660980795640611 0.34661325775709195 3.4498006858396657e-06
0.69470578924565995 0.34680846922172437 0.34681192907057912 3.4598488547477046e-06
0.69600691218985122 0.34700621132139864 0.34700968124616122 3.4699247625780139e-06
0.69730923915356591 0.34720303423268095 0.34720651426118221 3.4800285012570598e-06
0.69861277343152373 0.34739893792941301 0.34740242808957617 3.490160163155398e-06
0.69991751832653981 0.34759392238202891 0.34759742270186961 3.5003198406990954e-06
0.70122347714955635 0.34778798755756074 0.34779149806518761 3.5105076268693303e-06
0.70253065321967811 0.34798113341964487 0.34798465414325974 3.5207236148693255e-06
0.70383904986419743 0.34817335992852672 0.34817689089642478 3.5309678980688375e-06
0.70514867041863161 0.34836466704106706 0.34836820828163739 3.5412405703372229e-06
0.70645951822675712 0.34855505471074816 0.34855860625247381 3.5515417256548609e-06
0.70777159664063205 0.34874452288767788 0.34874808475913638 3.5618714585017308e-06
0.70908490902064636 0.34893307151859809 0.34893664374846167 3.5722298635798566e-06
0.71039945873554822 0.34912070054688926 0.34912428316392513 3.5826170358688181e-06
0.71171524916245055 0.34930740991257248 0.34931100294564316 3.5930330706812619e-06
0.71303228368690308 0.34949319955232067 0.34949680303038438 3.6034780637184127e-06
0.71435056570290156 0.34967806939946083 0.34968168335157185 3.6139521110145623e-06
0.71567009861293884 0.34986201938398237 0.34986564383929097 3.6244553086040021e-06
0.71699088582801773 0.35004504943253956 0.3500486844202928 3.6349877532426689e-06
0.71831293076771741 0.35022715946846211 0.35023080501800397 3.6455495418530326e-06
0.71963623686020262 0.35040834941175708 0.3504120055525286 3.6561407715240968e-06
0.7209608075422701 0.35058861917911643 0.35059228594065645 3.6667615400109987e-06
0.72228664625938066 0.35076796868392224 0.3507716460958672 3.6774119449578535e-06
0.72361375646569592 0.3509463978362527 0.35095008592833749 3.6880920847859322e-06
0.72494214162411164 0.35112390654288761 0.35112760534494547 3.6988020578609948e-06
0.72627180520631263 0.35130049470731661 0.35130420424927972 3.7095419631039128e-06
0.72760275069277824 0.35147616222974098 0.35147988254164064 3.7203118996576023e-06
0.72893498157284986 0.35165090900708335 0.35165464011905034 3.7311119669980464e-06
0.7302685013447533 0.35182473493299166 0.35182847687525676 3.7419422651008283e-06
0.73160331351563734 0.35199763989784516 0.35200139270073927 3.7528028941080649e-06
0.73293942160161729 0.35216962378876104 0.35217338748271548 3.7636939544394288e-06
0.73427682912782444 0.3523406864896016 0.35234446110514861 3.7746155470141929e-06
0.73561553962843007 0.35251082788097821 0.35251461344875124 3.7855677730291859e-06
0.73695555664668166 0.35268004784025697 0.35268384439099093 3.7965507339587923e-06
0.7382968837349474 0.35284834624156519 0.35285215380609697 3.8075645317769968e-06
0.73963952445476377 0.35301572295579819 0.35301954156506682 3.8186092686243178e-06
0.74098348237688261 0.35318217785062622 0.35318600753567325 3.8296850470298516e-06
0.74232876108129398 0.35334771079049787 0.35335155158246789 3.8407919700222948e-06
0.74367536415727231 0.35351232163664698 0.35351617356678766 3.8519301406858553e-06
0.74502329520343469 0.35367601024710027 0.35367987334676304 3.8630996627708747e-06
0.74637255782775691 0.35383877647668038 0.35384265077732058 3.8743006401942282e-06
0.74772315564764258 0.35400062017701495 0.35400450571019221 3.8855331772613688e-06
0.74907509228994518 0.35416154119654009 0.35416543799391864 3.8967973785553056e-06
0.75042837139102581 0.35432153938050803 0.35432544747385719 3.9080933491586478e-06
0.75178299659679892 0.35448061457099328 0.35448453399218782 3.9194211945425828e-06
0.75313897156275555 0.35463876660689631 0.35464269738791659 3.9307810202893201e-06
0.75449629995403067 0.35479599532395195 0.35479993749688454 3.9421729325916921e-06
0.75585498544542717 0.35495230055473315 0.35495625415177101 3.9535970378645757e-06
0.75721503172149163 0.35510768212866017 0.35511164718210314 3.9650534429669371e-06
0.75857644247652434 0.35526213987200272 0.35526611641425782 3.9765422550908092e-06
0.75993922141466042 0.35541567360788973 0.35541966167147149 3.9880635817612919e-06
0.76130337224989775 0.35556828315631311 0.35557228277384406 3.9996175309475746e-06
0.76266889870613486 0.35571996833413283 0.35572397953834378 4.011204210951913e-06
0.76403580451724795 0.35587072895508592 0.35587475177881633 4.0228237304096304e-06
0.76540409342710836 0.35602056482978928 0.35602459930598773 4.0344761984556499e-06
0.76677376918965223 0.3561694757657477 0.35617352192747204 4.0461617243359171e-06
0.76814483556891533 0.35631746156735833 0.35632151944777646 4.0578804181290451e-06
0.76951729633907373 0.35646452203591572 0.35646859166830558 4.0696323898581355e-06
0.77089115528453211 0.35661065696962185 0.35661473838737195 4.0814177501014015e-06
0.77226641619994296 0.35675586616358862 0.35675995940019845 4.0932366098256345e-06
0.77364308289026151 0.3569001494098441 0.35690425449892454 4.1050890804417151e-06
0.77502115917079484 0.3570435064973384 0.35704762347261204 4.1169752736380794e-06
0.77640064886725457 0.35718593721194952 0.35719006610725096 4.1288953014362306e-06
0.77778155581583341 0.35732744133649164 0.35733158218576816 4.1408492765238059e-06
0.77916388386320434 0.35746801865071559 0.35747217148802729 4.1528373116994644e-06
0.78054763686662787 0.35760766893132018 0.35761183379084044 4.1648595202614658e-06
0.78193281869398157 0.3577463919519554 0.3577505688679713 4.1769160158966478e-06
0.78331943322379827 0.35788418748322676 0.35788837649013955 4.1890069127914487e-06
0.78470748434533855 0.35802105529270289 0.3580252564250283 4.201132325409862e-06
0.78609697595866423 0.358156995144923 0.35816120843729166 4.213292368659971e-06
0.78748791197465007 0.35829200680139828 0.35829623228855612 4.2254871578384368e-06
