16.9817 12.0137 0.814201
16.9937 12.106 0.907359
17.0052 12.1817 1.00778
17.0162 12.2407 1.11517
17.0267 12.2833 1.2297
17.0369 12.3095 1.35161
17.0467 12.3198 1.48113
17.0562 12.3141 1.61852
17.0655 12.2924 1.764
17.0745 12.2548 1.91783
17.0833 12.2012 2.08022
17.0919 12.1314 2.25143
17.1004 12.0453 2.43168
17.1087 11.9427 2.62122
17.117 11.8232 2.82032
17.1251 11.6867 3.02922
17.1332 11.5325 3.24823
17.1413 11.3604 3.47766
17.1494 11.1695 3.71786
17.1575 10.9593 3.96923
17.1657 10.7287 4.23225
17.174 10.4767 4.50749
17.1824 10.2016 4.79567
17.1911 9.9017 5.09768
17.2 9.57432 5.4147
17.2094 9.21597 5.74828
17.2193 8.82184 6.10049
17.2299 8.38539 6.47382
17.2414 7.90031 6.86902
17.2537 7.37774 7.27174
17.2649 6.89847 7.6196
17.2756 6.45396 7.92283
17.2861 6.02148 8.19854
17.2962 5.62075 8.43539
17.3059 5.24957 8.63705
17.3154 4.90396 8.8077
17.3246 4.5806 8.95055
17.3337 4.27695 9.06798
17.3428 3.99106 9.16176
17.3519 3.72137 9.2332
17.361 3.46663 9.28334
17.3703 3.2258 9.31294
17.3796 2.998 9.32258
17.3892 2.78248 9.31271
17.3989 2.57857 9.2836
17.409 2.38568 9.23543
17.4193 2.20325 9.16826
17.43 2.03079 9.08202
17.4411 1.86781 8.97649
17.4527 1.71386 8.85133
17.4649 1.56852 8.70598
17.4777 1.43135 8.53967
17.4913 1.30197 8.3514
17.5059 1.18006 8.13989
17.5216 1.06545 7.90386
17.5385 0.958382 7.64283
17.5565 0.859846 7.35915
17.5755 0.771531 7.06011
17.595 0.694523 6.75551
17.6146 0.628327 6.45234
17.6343 0.571471 6.15353
17.6543 0.522394 5.85989
17.6745 0.479794 5.57163
17.695 0.44266 5.28902
17.7158 0.410204 5.01248
17.7371 0.381804 4.74262
17.7587 0.356951 4.48015
17.7807 0.335223 4.22579
17.8031 0.316258 3.98026
17.8258 0.299743 3.74414
17.8488 0.285402 3.51793
17.8721 0.272992 3.30191
17.8957 0.262298 3.09626
17.9194 0.253131 2.90099
17.9434 0.245325 2.71597
17.9675 0.238736 2.541
17.9918 0.233241 2.3758
18.0163 0.228732 2.22001
18.041 0.225118 2.07327
18.0658 0.222322 1.93517
18.0908 0.220278 1.80531
18.116 0.218931 1.68327
18.1413 0.218237 1.56864
18.1669 0.218158 1.46103
18.1926 0.218664 1.36005
18.2186 0.219733 1.26533
18.2448 0.221348 1.17651
18.2712 0.223497 1.09324
18.2979 0.226174 1.01522
18.3249 0.229378 0.942117
18.3521 0.233111 0.873654
18.3797 0.237383 0.809553
18.4076 0.242205 0.749553
18.4358 0.247595 0.69341
18.4645 0.253576 0.640892
18.4935 0.260175 0.591781
18.523 0.267426 0.545872
18.553 0.27537 0.502973
18.5836 0.284055 0.4629
18.6146 0.293535 0.425483
18.6463 0.303877 0.390562
18.6787 0.315158 0.357984
18.7118 0.327466 0.327609
18.7457 0.340908 0.299302
18.7805 0.355607 0.27294
18.8162 0.371709 0.248405
18.853 0.389387 0.225588
18.8909 0.408847 0.204387
18.9302 0.430339 0.184704
18.9709 0.454166 0.16645
19.0132 0.4807 0.149537
19.0573 0.510408 0.133885
19.1036 0.543888 0.119413
19.1523 0.581919 0.106044
19.2039 0.625549 0.0937016
19.2591 0.676221 0.0823125
19.3185 0.735922 0.0718168
19.3828 0.806967 0.0622258
19.4506 0.889881 0.0537746
19.5179 0.981019 0.0468009
19.5822 1.07736 0.0412256
19.6438 1.17877 0.0367361
19.7033 1.28613 0.0330675
19.7613 1.4004 0.0300383
19.818 1.52242 0.027524
19.8739 1.65297 0.0254357
19.9289 1.79283 0.0237076
19.9833 1.94277 0.0222908
20 1.9913 0.0219096
